#{"t_start": 1763982340.5143952, "env_id": "None"}
r,l,t
3.31538,24,51.636564
2.576231,24,51.676637
1.375285,24,51.705728
2.317668,24,51.757884
3.411232,24,52.07665
0.89831,24,52.114336
1.972432,24,52.146665
2.746319,24,52.186608
1.42951,24,52.226666
2.630982,24,52.536625
1.476407,24,52.568076
2.815049,24,52.606929
2.079819,24,52.646624
0.699985,24,52.678878
2.452458,24,52.991965
2.640213,24,53.026673
1.038307,24,53.067647
2.2372,24,53.107949
0.902207,24,53.146706
2.052121,24,53.191724
1.841494,24,53.477678
2.014591,24,53.506629
1.410722,24,53.546601
0.935687,24,53.591345
2.57743,24,53.636764
3.189483,24,53.951552
0.77628,24,53.987726
1.935718,24,54.055412
2.224539,24,54.164153
3.616574,24,54.233366
1.937024,24,54.671435
2.412771,24,54.727399
3.459871,24,54.80307
1.591365,24,54.859404
4.68154,24,54.91302
1.250764,24,54.964899
3.155552,24,55.406526
1.554813,24,55.45716
2.185351,24,55.529319
3.480555,24,55.588126
2.241281,24,55.657776
2.299324,24,56.171866
2.269441,24,56.225645
3.689106,24,56.272397
3.438796,24,56.341588
1.576673,24,56.396989
2.046303,24,56.876634
2.842997,24,56.926646
3.674786,24,56.983592
1.556429,24,57.031368
3.507331,24,57.07562
2.984254,24,57.11768
2.129767,24,57.575954
3.154343,24,57.629544
2.1862,24,57.676656
3.166489,24,57.733184
2.146029,24,57.779195
2.395397,24,58.167999
1.869268,24,58.224634
3.041195,24,58.278448
1.240388,24,58.331796
3.186944,24,58.393441
1.512433,24,58.764823
3.796034,24,58.816823
3.336172,24,58.856615
1.360457,24,58.901263
3.423785,24,58.953551
2.868107,24,58.994689
4.540038,24,59.33564
0.701308,24,59.37788
2.167259,24,59.424811
2.41418,24,59.467729
1.041716,24,59.513728
2.889774,24,59.874717
2.006812,24,59.916795
4.339315,24,59.963145
-1.313309,24,59.996654
0.695546,24,60.036004
2.881913,24,60.36772
2.282971,24,60.418886
1.792101,24,60.457486
3.17911,24,60.506663
1.118676,24,60.546647
2.135817,24,60.584669
3.028062,24,60.857481
2.855444,24,60.896645
2.768598,24,60.935758
0.865644,24,60.966727
3.861125,24,61.001893
1.374456,24,61.437454
2.880767,24,61.474708
2.693815,24,61.507774
2.694792,24,61.542066
2.62444,24,61.585706
1.574703,24,61.892865
1.433924,24,61.937183
1.685761,24,61.974363
2.139509,24,62.015679
2.611758,24,62.055651
2.680464,24,62.091667
2.302574,24,62.370306
3.328938,24,62.405861
1.813069,24,62.441662
1.059762,24,62.476797
1.814896,24,62.506644
2.633176,24,62.817674
1.470089,24,62.856635
1.483116,24,62.896631
1.311867,24,62.936806
3.149752,24,62.967803
3.872387,24,63.284473
2.804601,24,63.314772
1.27938,24,63.346645
2.0939,24,63.376644
-0.142323,24,63.417215
2.451461,24,63.456658
3.90553,24,63.775703
3.958955,24,63.817622
1.254121,24,63.858567
1.569705,24,63.891901
2.732087,24,63.927451
1.60119,24,64.241808
1.665194,24,64.276726
1.779513,24,64.323532
4.095915,24,64.356384
3.587317,24,64.396664
2.727856,24,64.704663
1.072898,24,64.735762
2.902173,24,64.776648
2.601026,24,64.806665
2.586122,24,64.846653
2.687623,24,64.876968
1.265506,24,65.184775
3.577251,24,65.216722
1.309037,24,65.246666
3.162827,24,65.286689
3.953512,24,65.324889
2.519858,24,65.644796
1.57445,24,65.686707
2.948719,24,65.717638
2.001286,24,65.755796
2.765989,24,65.800073
2.132907,24,66.146664
0.438808,24,66.184727
2.190042,24,66.216633
2.803739,24,66.256659
3.973489,24,66.305799
2.720266,24,66.345503
2.735839,24,66.716704
1.366365,24,66.756029
1.610918,24,66.80666
3.011693,24,66.856786
1.371025,24,66.896679
2.198955,24,67.214708
3.61757,24,67.246829
2.151934,24,67.285733
3.431028,24,67.317632
1.272805,24,67.385611
1.748918,24,67.705733
0.720534,24,67.741352
1.59064,24,67.766661
1.691612,24,67.816633
0.821452,24,67.856619
1.527296,24,67.894249
1.566091,24,68.18678
2.641267,24,68.219753
1.39095,24,68.250878
2.618361,24,68.284836
1.938442,24,68.306653
4.153018,24,68.675289
1.563711,24,68.710198
2.012989,24,68.747478
2.408745,24,68.792841
2.267001,24,68.817646
4.123259,24,69.127947
0.739621,24,69.185022
3.469245,24,69.233329
3.037861,24,69.291888
1.934769,24,69.326662
1.907028,24,69.369953
2.03702,24,69.686795
3.435643,24,69.726664
3.335433,24,69.766937
1.700972,24,69.806658
2.252574,24,69.845655
3.342239,24,70.146548
1.379616,24,70.176665
0.730748,24,70.220788
1.922866,24,70.267688
1.417823,24,70.308766
2.33883,24,70.684148
3.204247,24,70.718709
1.086558,24,70.756859
1.726876,24,70.800932
1.162635,24,70.838308
1.087346,24,70.876712
1.520253,24,71.168391
1.769548,24,71.208606
1.583465,24,71.241755
2.017266,24,71.274839
2.90202,24,71.306821
4.360743,24,71.606611
2.277682,24,71.651524
1.850208,24,71.686646
2.184117,24,71.734044
1.535011,24,71.779326
1.104379,24,72.158993
3.487968,24,72.196645
2.465397,24,72.2418
1.783551,24,72.275643
1.587627,24,72.306874
1.839733,24,72.346645
2.012575,24,72.683058
0.942994,24,72.717033
1.020361,24,72.762988
1.478809,24,72.812847
1.87774,24,72.845673
2.631434,24,73.115906
1.294559,24,73.156674
1.602308,24,73.196846
1.058339,24,73.226651
2.752622,24,73.267838
2.752673,24,73.565642
1.557588,24,73.596668
1.05201,24,73.652028
2.888293,24,73.691831
1.5107,24,73.733054
1.551543,24,73.769148
1.078051,24,74.083015
2.328354,24,74.128002
1.121032,24,74.165801
2.137812,24,74.218891
2.363,24,74.267434
2.668472,24,74.637538
1.894713,24,74.667686
3.298329,24,74.706669
1.894571,24,74.755624
2.904288,24,74.786758
2.24969,24,75.086634
2.609131,24,75.126686
1.659547,24,75.167404
1.108943,24,75.208914
2.010524,24,75.246665
1.227833,24,75.285438
3.456555,24,75.567696
1.325843,24,75.60667
2.826,24,75.646637
1.778387,24,75.691576
0.896472,24,75.726672
2.34609,24,76.026654
2.838396,24,76.066711
1.746067,24,76.106665
1.761351,24,76.141785
2.494778,24,76.176663
1.619127,24,76.474518
1.985398,24,76.509176
2.072346,24,76.54167
1.400568,24,76.57667
2.771256,24,76.606667
3.084645,24,76.646618
1.078413,24,76.946664
2.11489,24,76.986659
1.614558,24,77.02668
1.584795,24,77.067009
1.440742,24,77.096658
1.70941,24,77.479876
2.260562,24,77.526692
1.334336,24,77.56729
2.213374,24,77.607384
1.960488,24,77.64637
1.450422,24,77.976681
4.131294,24,78.025983
1.055019,24,78.068237
3.063704,24,78.096694
2.097736,24,78.141935
