#{"t_start": 1763985540.5008078, "env_id": "None"}
r,l,t
0.845423,24,34.116431
0.916887,24,34.205032
-1.158285,24,34.278105
-0.937732,24,34.376462
-0.014407,24,34.473651
-0.166421,24,34.580204
1.160862,24,34.666886
1.69243,24,34.756438
-0.099269,24,34.856989
-0.617266,24,34.949394
0.545692,24,35.05837
1.213891,24,35.146506
1.914018,24,35.22644
0.241497,24,35.327409
-0.627715,24,35.416846
1.917443,24,35.515752
-0.406206,24,35.62421
1.465575,24,35.716416
2.497725,24,35.811463
1.914699,24,35.897032
-0.10132,24,36.005041
-0.407957,24,36.098513
0.944342,24,36.176455
0.855187,24,36.299036
-1.514163,24,36.385629
1.863055,24,36.486478
-0.792164,24,36.576382
0.724636,24,36.667903
-0.969358,24,36.766477
0.806,24,36.849291
-0.26604,24,36.949241
-2.32176,24,37.046575
1.725133,24,37.136406
1.735776,24,37.245761
2.021649,24,37.334404
1.619668,24,37.429351
-3.073791,24,37.526452
2.553417,24,37.616384
-0.853009,24,37.715055
-1.042633,24,37.795423
-0.235383,24,37.875638
1.02432,24,37.96626
1.394162,24,38.066401
1.427834,24,38.166421
-0.841298,24,38.246758
1.143698,24,38.356444
0.95103,24,38.44528
-1.19765,24,38.530953
2.185241,24,38.626477
1.595017,24,38.716532
0.954617,24,38.816915
-0.20826,24,38.907445
1.26614,24,38.999153
-0.089476,24,39.085961
2.111374,24,39.189456
1.492278,24,39.316678
2.043576,24,39.406467
2.712506,24,39.526687
2.253689,24,39.646386
-0.396557,24,39.736407
0.694731,24,39.837369
1.869076,24,39.916844
-0.244668,24,40.016922
0.085984,24,40.114337
1.899991,24,40.208148
0.744873,24,40.307887
0.983778,24,40.399128
-2.076652,24,40.498198
0.778282,24,40.595402
-0.859295,24,40.68667
2.068988,24,40.785801
1.165459,24,40.876398
-0.147721,24,40.966398
1.185667,24,41.076464
0.950859,24,41.159482
1.38005,24,41.267329
2.183978,24,41.357869
1.68814,24,41.450581
0.662557,24,41.549215
2.22205,24,41.634782
1.580754,24,41.73565
-0.527421,24,41.827442
0.705992,24,41.917918
-0.554468,24,42.01943
1.641579,24,42.106529
1.351285,24,42.216423
1.834278,24,42.307196
2.040464,24,42.39543
2.797513,24,42.506429
2.550402,24,42.595988
1.83404,24,42.686483
-0.162006,24,42.775444
2.109603,24,42.866475
1.226309,24,42.957286
1.022301,24,43.046512
2.168325,24,43.146554
-1.258466,24,43.236715
1.253048,24,43.316397
0.975805,24,43.425482
2.177508,24,43.518749
-0.250807,24,43.625568
0.415455,24,43.707157
0.032403,24,43.816664
1.672028,24,43.916028
2.064514,24,44.00555
1.114587,24,44.106487
1.26939,24,44.1965
0.286359,24,44.276477
1.937854,24,44.388091
0.692906,24,44.466388
3.617681,24,44.566363
2.151781,24,44.664342
2.590771,24,44.756422
1.158798,24,44.864473
0.443834,24,44.957186
2.109111,24,45.065319
2.332327,24,45.154748
0.736711,24,45.247875
-0.511957,24,45.349313
0.982458,24,45.445886
1.59375,24,45.544654
0.634215,24,45.626491
1.336065,24,45.716693
-1.066794,24,45.816451
1.170061,24,45.916399
1.44816,24,46.006458
1.351739,24,46.096884
0.463659,24,46.1994
-1.588712,24,46.298586
1.309582,24,46.39754
1.609211,24,46.494812
1.226515,24,46.586509
1.144234,24,46.67646
-1.516904,24,46.766549
1.376483,24,46.856524
1.796728,24,46.967438
-1.334645,24,47.056489
0.909581,24,47.146499
0.097939,24,47.254368
0.708448,24,47.337677
-0.914373,24,47.425954
1.452618,24,47.527422
1.832723,24,47.616862
1.485047,24,47.725522
1.475501,24,47.816643
0.729938,24,47.906548
0.918771,24,47.999296
-1.214614,24,48.086437
1.510543,24,48.205515
1.434312,24,48.296469
2.770202,24,48.405002
-0.080003,24,48.486431
0.538077,24,48.584555
-0.367077,24,48.685411
1.55236,24,48.776471
-0.69946,24,48.876445
-1.025651,24,48.967656
1.193975,24,49.059235
0.708907,24,49.156298
0.817878,24,49.246519
-0.590163,24,49.336887
-0.016256,24,49.426751
0.727994,24,49.516737
0.400822,24,49.616396
0.537118,24,49.706442
1.140716,24,49.80437
0.883635,24,49.896408
1.339607,24,49.994779
0.642247,24,50.087449
-0.970685,24,50.185416
2.132369,24,50.281372
0.227412,24,50.366493
0.135506,24,50.454513
-0.983968,24,50.547451
1.584119,24,50.636441
-0.303137,24,50.736729
-0.502508,24,50.826511
2.55422,24,50.910455
1.821039,24,51.016489
1.246065,24,51.107384
1.538951,24,51.215528
1.814676,24,51.286635
0.551761,24,51.375444
1.065844,24,51.476378
1.574184,24,51.575377
1.487963,24,51.686738
1.204884,24,51.776443
1.347375,24,51.864548
1.409436,24,51.956385
-0.74373,24,52.066662
1.500578,24,52.166488
-0.331877,24,52.256464
3.951151,24,52.351536
1.29398,24,52.463105
0.916691,24,52.565588
0.673781,24,52.656396
0.317816,24,52.736523
2.37948,24,52.824429
2.398681,24,52.915814
0.716362,24,53.008547
1.024454,24,53.119467
0.882843,24,53.206976
0.516689,24,53.286519
-0.305864,24,53.394407
0.55774,24,53.488025
1.196007,24,53.587368
1.79415,24,53.674587
0.255549,24,53.770112
3.046098,24,53.864856
-0.517655,24,53.946423
1.302631,24,54.054227
-0.569412,24,54.159859
1.701076,24,54.251213
1.87394,24,54.348492
-1.476839,24,54.436443
1.159179,24,54.52652
1.114538,24,54.626517
1.320344,24,54.717315
-0.525584,24,54.819671
1.90963,24,54.905485
1.115312,24,55.007507
0.257095,24,55.10656
1.376998,24,55.206474
2.601419,24,55.30652
2.24839,24,55.377211
1.571877,24,55.486544
1.532701,24,55.575448
